,Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL
139,Nadal,Mantegades i panettones,-,-,-,DELAVIUDA Figuretes de massapà,"2,85 €",0.2kg,"(14,25 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/60625/details
140,Nadal,Mantegades i panettones,-,-,-,"LA FORTALEZA Polvorons d'espelta, sègol i ametlla","2,85 €",0.4kg,"(7,13 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/22544/details
141,Nadal,Mantegades i panettones,-,-,-, LA FORTALEZA Assortit de mantegades,"3,95 €",1kg,"(3,95 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/80356/details
142,Nadal,Mantegades i panettones,-,-,-,ANTEQUERA Polvorons d'ametlles sense sucre,"3,99 €",0.2kg,"(19,95 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67072/details
143,Nadal,Mantegades i panettones,-,-,-,MATA Hojaldrinas,"4,89 €",0.5kg,"(9,78 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/42887/details
144,Nadal,Mantegades i panettones,-,-,-,DALCOLLE Panettone,"6,50 €",1kg,"(6,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02376/details
145,Nadal,Mantegades i panettones,-,-,-,MOTTA Tartufone Dolce,"10,99 €",0.65kg,"(16,91 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15671/details
146,Nadal,Neules,-,-,-,SOSA Neuló tradicional,"1,99 €",16 per paquet,"(0,12 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/25012/details
147,Nadal,Neules,-,-,-,SOSA Neules artesanes amb xocolata,"3,20 €",0.18kg,"(17,78 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00579/details
148,Nadal,Neules,-,-,-,SOSA Neuló tradicional xocolata,"3,50 €",14 per paquet,"(0,25 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87564/details
149,Nadal,Neules,-,-,-,SOSA Neules de xocolata,"1,50 €",0.11kg,"(13,64 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04316/details
150,Nadal,Neules,-,-,-,SOSA Neuló tradicional,"2,79 €",0.18kg,"(15,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87562/details
151,Nadal,Neules,-,-,-,ANTIU XIXONA Neules farcides de torró,"2,99 €",0.2kg,"(14,95 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/62288/details
152,Nadal,Neules,-,-,-,SOSA Neuló tradicional xocolata blanca,"3,50 €",14 per paquet,"(0,25 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87565/details
153,Nadal,Neules,-,-,-,SOSA Neula sense sucre,"3,25 €",0.09kg,"(36,11 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/24659/details
154,Nadal,Neules,-,-,-,BONPREU Neules,"0,99 €",25 per paquet,"(0,04 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/80055/details
155,Nadal,Neules,-,-,-,SOSA Neules de xocolata blanca,"2,95 €",0.225kg,"(13,11 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/47453/details
156,Nadal,Neules,-,-,-,SOSA Neules de xocolata blanca i negre,"2,99 €",0.225kg,"(13,29 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/43189/details
157,Nadal,Neules,-,-,-,TRIAS Neules sense gluten,"2,25 €",0.1kg,"(22,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/28421/details
158,Nadal,Neules,-,-,-,TRIAS Neules de xocolata Km0 sense gluten,"4,50 €",0.165kg,"(27,27 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05923/details
159,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
160,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
161,Castanyada,"Panellets, castanyes i moniatos",-,-,-, Castanya fresca Km0 en malla de 500 gr.,"2,99 €",0.5kg,"(5,98 € per quilo)",Si,"Abans 3,29€",https://www.compraonline.bonpreuesclat.cat/products/04012/details
162,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
163,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
164,Castanyada,"Panellets, castanyes i moniatos",-,-,-, Moniato ecològic safata 700 gr,"2,99 €",0.7kg,"(4,27 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/01977/details
165,Castanyada,"Panellets, castanyes i moniatos",-,-,-,CUEVAS Guarnició de castanyes,"2,25 €",0.15kg,"(15,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/57701/details
166,Castanyada,"Panellets, castanyes i moniatos",-,-,-, Caqui tradicional,"1,99 €",0.9kg,"(2,21 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02320/details
167,Castanyada,"Panellets, castanyes i moniatos",-,-,-,MUSFI'S Assortits de coco,"2,99 €",0.24kg,"(12,46 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/28828/details
168,Castanyada,"Panellets, castanyes i moniatos",-,-,-,MUSFI'S Coco extra blanc,"2,99 €",0.21kg,"(14,24 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87998/details
169,Castanyada,"Panellets, castanyes i moniatos",-,-,-,MUSFI'S Pastissets de gema,"4,99 €",0.24kg,"(20,79 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15885/details
170,Castanyada,Per beure,-,-,-,ESPOLLA Moscatell d'Empordà,"3,99 €",0.5L,"(7,98 € per litre)",Si,"Abans 4,99€",https://www.compraonline.bonpreuesclat.cat/products/00049/details
171,Castanyada,Per beure,-,-,-,ESPOLLA Vi dolç Garnatxa D.O. Empordà,"3,99 €",0.5L,"(7,98 € per litre)",Si,"Abans 4,99€",https://www.compraonline.bonpreuesclat.cat/products/33557/details
172,Castanyada,Per beure,-,-,-,CAP D'ESTOPA Moscatell,"2,59 €",0.75L,"(3,45 € per litre)",Si,"Abans 2,79€",https://www.compraonline.bonpreuesclat.cat/products/15639/details
173,Castanyada,Per beure,-,-,-,RAIERS Ratafia,"8,95 €",0.7L,"(12,79 € per litre)",Si,"Abans 9,85€",https://www.compraonline.bonpreuesclat.cat/products/25724/details
174,Castanyada,Per beure,-,-,-,CLOT D'ENCIS Mistela blanca,"5,89 €",0.75L,"(7,85 € per litre)",Si,"Abans 6,95€",https://www.compraonline.bonpreuesclat.cat/products/13932/details
175,Castanyada,Per beure,-,-,-,RUSSET Ratafia,"9,95 €",0.7L,"(14,21 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/29956/details
176,Castanyada,Per beure,-,-,-,DE L'AVIA Ratafia,"7,95 €",0.7L,"(11,36 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/43830/details
177,Castanyada,Per beure,-,-,-,BOSCH Ratafia,"9,79 €",0.7L,"(13,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/26350/details
178,Castanyada,Per beure,-,-,-,TORRES Moscatell,"7,65 €",0.5L,"(15,30 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/70500/details
179,Castanyada,Per beure,-,-,-,ETIM Vi ranci,"7,95 €",0.5L,"(15,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/32968/details
180,Castanyada,Per beure,-,-,-,GRAMONA Vi dolç de gel,"16,65 €",0.375L,"(44,40 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69140/details
181,Castanyada,Per beure,-,-,-,DE L'AVIA Crema de licor de ratafia,"7,95 €",0.7L,"(11,36 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13584/details
182,Castanyada,Per beure,-,-,-,ESPOLLA Vi ranci de cuina,"2,99 €",0.5L,"(5,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00067/details
183,Castanyada,Per beure,-,-,-,SINOLS Moscatell DO Empordà,"7,59 €",0.5L,"(15,18 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02260/details
184,Castanyada,Per beure,-,-,-,J. SALLA Mistela,"5,95 €",0.75L,"(7,93 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/32845/details
185,Castanyada,Per beure,-,-,-,J. SALLA Dolç de moscatell,"5,95 €",0.75L,"(7,93 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30644/details
186,Castanyada,Per beure,-,-,-,J. SALLA Vi ranci,"5,95 €",0.75L,"(7,93 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/32743/details
187,Castanyada,Per beure,-,-,-,ÈTIM Vi dolç Verema Tardana DO Montsant,"7,95 €",0.5L,"(15,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/27058/details
188,Castanyada,Per beure,-,-,-,L'HÒSTIA Ratafia,"17,99 €",1L,"(17,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/47672/details
189,Castanyada,Ingredients per panellets,-,-,-,FRIT RAVICH Ametlla crua repelada,"1,99 €",0.16kg,"(12,44 € per quilo)",Si,"Abans 2,25€",https://www.compraonline.bonpreuesclat.cat/products/41001/details
190,Castanyada,Ingredients per panellets,-,-,-,VALOR Cacau pur en pols desgreixat,"3,82 €",0.25kg,"(15,28 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/80551/details
191,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
192,Castanyada,Ingredients per panellets,-,-,-,BONPREU Ous frescos ecològics mitjans i grossos,"2,25 €",6 per paquet,"(0,38 € per article)",Si,"Abans 2,45€",https://www.compraonline.bonpreuesclat.cat/products/51710/details
193,Castanyada,Ingredients per panellets,-,-,-,LA COLLITA Patata per bullir bossa 2 kg,"2,19 €",2kg,"(1,10 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/19158/details
194,Castanyada,Ingredients per panellets,-,-,-,SUCREBO Sucre blanc,"0,78 €",1kg,"(0,78 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/37758/details
195,Castanyada,Ingredients per panellets,-,-,-,AZUCARERA Sucre fi,"0,80 €",1kg,"(0,80 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00713/details
196,Castanyada,Ingredients per panellets,-,-,-,AZUCARERA Sucre morè de canya integral,"1,49 €",0.8kg,"(1,86 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/34789/details
197,Castanyada,Ingredients per panellets,-,-,-, Patata ecològica,"3,59 €",2kg,"(1,80 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/01818/details
198,Castanyada,Ingredients per panellets,-,-,-,VILALTA Sucre de canya integral,"1,49 €",0.8kg,"(1,86 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10540/details
199,Castanyada,Ingredients per panellets,-,-,-,BONPREU Ametlles crues amb pell Km0,"2,50 €",0.2kg,"(12,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13709/details
200,Castanyada,Ingredients per panellets,-,-,-,BONPREU Ametlles repelades Km0,"3,49 €",0.2kg,"(17,45 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/82423/details
201,Castanyada,Ingredients per panellets,-,-,-,BONPREU Codonyat,"1,79 €",0.25kg,"(7,16 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13240/details
202,Castanyada,Ingredients per panellets,-,-,-,FRIT RAVICH Pinyons crus,"5,95 €",0.06kg,"(99,17 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35423/details
203,Castanyada,Ingredients per panellets,-,-,-,BONPREU Ametlles crues amb closca eco Km0,"3,89 €",0.12kg,"(32,42 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02855/details
204,Castanyada,Ingredients per panellets,-,-,-,MONTSANT Pinyons del país,"3,75 €",0.03kg,"(125,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02953/details
205,Castanyada,Ingredients per panellets,-,-,-,FRIT RAVICH Coco ratllat,"0,45 €",0.06kg,"(7,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35434/details
206,Castanyada,Ingredients per panellets,-,-,-,TORRAS Xocolata en pols sense sucre,"1,99 €",0.18kg,"(11,06 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/82306/details
207,Castanyada,Ingredients per panellets,-,-,-,HELIOS Crema de codonyat,"1,10 €",0.17kg,"(6,47 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00675/details
208,Castanyada,Ingredients per panellets,-,-,-,IFA Codonyat,"0,99 €",0.33kg,"(3,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/18708/details
209,Castanyada,Ingredients per panellets,-,-,-,HIDA Cabell d'Àngel,"1,69 €",0.52kg,"(3,25 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/47374/details
210,Castanyada,Ingredients per panellets,-,-,-,DR. OETKER Ametlla en làmines,"3,45 €",0.125kg,"(27,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11414/details
211,Castanyada,Ingredients per panellets,-,-,-,DR. OETKER Ametlles crocanti,"3,45 €",0.125kg,"(27,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13448/details
212,Castanyada,Ingredients per panellets,-,-,-,SAN LORENZO Confitura codony,"0,99 €",0.4kg,"(2,48 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/27926/details
213,Castanyada,Ingredients per panellets,-,-,-,SAN LORENZO Codonyat sense sucres afegits,"1,69 €",0.37kg,"(4,57 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/41152/details
214,Castanyada,Ingredients per panellets,-,-,-,DR. OETKER Ametlles moltes,"3,45 €",0.125kg,"(27,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13441/details
215,Castanyada,Ingredients per panellets,-,-,-,DR. OETKER Coco ratllat,"1,99 €",0.125kg,"(15,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04159/details
216,Castanyada,Ingredients per panellets,-,-,-,BORGES Ametlla crua ecològica,"2,76 €",0.1kg,"(27,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/14491/details
217,Castanyada,Ingredients per panellets,-,-,-,BONPREU Sucre de canya ecològic,"2,89 €",0.725kg,"(3,99 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/52029/details
218,Castanyada,Ingredients per panellets,-,-,-,BONPREU Ous frescos ecològics mitjans i grossos,"3,95 €",10 per paquet,"(0,40 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/51717/details
219,Castanyada,Especial Halloween,-,-,-,SIMON COLL Paraigües de xocolata amb llet,"1,00 €",4 x 0.01kg,"(25,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/03324/details
220,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
221,Castanyada,Espelmes ofrena,-,-,-,BONPREU Llànties blanques,"1,55 €",10 per paquet,"(0,16 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/39016/details
222,Castanyada,Espelmes ofrena,-,-,-,BONPREU Espelmes blanques,"1,59 €",4 per paquet,"(0,40 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/31336/details
223,Castanyada,Espelmes ofrena,-,-,-,BONPREU Espelma ofrena,"1,39 €",4 per paquet,"(0,35 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36174/details
224,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
225,Ofertes,2es unitats amb descompte,-,-,-,BUITONI Base pizza Finissima,"1,99 €",0.26kg,"(7,65 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/40075/details
226,Ofertes,2es unitats amb descompte,-,-,-,LAY'S GOURMET Patates fregides Gourmet,"2,29 €",0.18kg,"(12,72 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/46413/details
227,Ofertes,2es unitats amb descompte,-,-,-,DINOSAURUS Galetes de cereals,"2,13 €",0.411kg,"(5,18 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/02750/details
228,Ofertes,2es unitats amb descompte,-,-,-,FONT VELLA Aigua mineral natural 6x33CL,"2,34 €",6 x 0.33L,"(1,18 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/32314/details
229,Ofertes,2es unitats amb descompte,-,-,-,SCHWEPPES Refresc de llimona,"0,69 €",0.33L,"(2,09 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/32645/details
230,Ofertes,2es unitats amb descompte,-,-,-,ORLANDO Tomàquet fregit,"0,68 €",0.35kg,"(1,94 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/22251/details
231,Ofertes,2es unitats amb descompte,-,-,-,PRINCIPE Galetes mini farcides de crema de xoc.,"1,45 €",0.16kg,"(9,06 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/80761/details
232,Ofertes,2es unitats amb descompte,-,-,-,CHIPS AHOY Galetes amb xocolata mini,"1,45 €",0.16kg,"(9,06 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/28299/details
233,Ofertes,2es unitats amb descompte,-,-,-,EVAX Protector íntim normal,"2,13 €",50 per paquet,"(0,04 € per article)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/22419/details
234,Ofertes,2es unitats amb descompte,-,-,-,FINDUS Pèsols superfins,"1,99 €",0.4kg,"(4,98 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/35224/details
235,Ofertes,2es unitats amb descompte,-,-,-,OREO Galetes de cacau farcides de crema mini,"1,45 €",0.16kg,"(9,06 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/01868/details
236,Ofertes,2es unitats amb descompte,-,-,-,LAY'S GOURMET Patates fregides tall fi,"2,29 €",0.15kg,"(15,27 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/24922/details
237,Ofertes,2es unitats amb descompte,-,-,-,NESTLÉ CHOCAPIC Cereals torrats amb xocolata,"2,80 €",0.5kg,"(5,60 € per quilo)",Si,2a unitat 70% de descompte,https://www.compraonline.bonpreuesclat.cat/products/46385/details
238,Ofertes,2es unitats amb descompte,-,-,-,SERPIS Olives farcides d'anxova,"2,99 €",3 x 0.05kg,"(19,93 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/10985/details
239,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
240,Ofertes,2es unitats amb descompte,-,-,-,SOLIS Tomàquet fregit amb oli d'oliva,"1,17 €",0.36kg,"(3,25 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/86726/details
241,Ofertes,2es unitats amb descompte,-,-,-,BONPREU Tonyina clara en oli d'oliva,"1,24 €",0.072kg,"(17,22 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/86822/details
242,Ofertes,2es unitats amb descompte,-,-,-,ROYAL Salmó fumat,"5,25 €",0.1kg,"(52,50 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/24577/details
243,Ofertes,2es unitats amb descompte,-,-,-,GERMANOR Oli d'oliva verge extra,"6,09 €",0.75L,"(8,12 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/66074/details
244,Ofertes,2es unitats amb descompte,-,-,-,BUITONI Pasta de full rectangular,"1,99 €",0.23kg,"(8,65 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/05696/details
245,Ofertes,2es unitats amb descompte,-,-,-,SNATT'S Bastonets de pa amb pipes,"0,89 €",0.062kg,"(14,35 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/49289/details
246,Ofertes,2es unitats amb descompte,-,-,-,QUELY Picos amb oli d'oliva,"1,03 €",0.225kg,"(4,58 € per quilo)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/39438/details
247,Ofertes,2es unitats amb descompte,-,-,-,VIVE SOY Beguda de soja natural,"1,45 €",1L,"(1,45 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/83713/details
